Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filt
12.1200,97,333.3300,333.2521
12.1300,97,333.3300,334.2512
12.1400,97,333.3300,336.9390
12.1500,97,346.1500,338.4922
12.1600,97,333.3300,336.6566
12.1700,97,333.3300,333.8492
12.1800,97,333.3300,333.7573
12.1900,98,333.3300,336.3173
12.2000,98,346.1500,338.1464
12.2100,98,333.3300,337.8951
12.2200,98,333.3300,337.8097
12.2300,98,346.1500,337.8989
12.2400,98,333.3300,336.2159
12.2500,98,333.3300,334.7357
12.2600,98,333.3300,336.1923
12.2700,98,346.1500,338.8861
12.2800,99,333.3300,340.1553
12.2900,99,346.1500,340.0053
12.3000,99,333.3300,339.4678
12.3100,99,346.1500,339.3248
12.3200,99,333.3300,340.6195
12.3300,99,346.1500,343.3366
12.3400,99,346.1500,344.7082
12.3500,99,346.1500,342.9468
12.3600,99,333.3300,341.1662
12.3700,99,346.1500,342.5077
12.3800,99,346.1500,345.2844
12.3900,99,346.1500,346.8322
12.4000,99,346.1500,346.8539
12.4100,99,346.1500,345.3344
12.4200,99,346.1500,342.4909
12.4300,99,333.3300,340.8990
12.4400,99,346.1500,342.5358
12.4500,99,346.1500,345.2956
12.4600,99,346.1500,346.5420
12.4700,99,346.1500,346.4622
12.4800,99,346.1500,346.1886
12.4900,99,346.1500,346.1031
12.5000,100,346.1500,346.1251
12.5100,99,346.1500,346.1500
12.5200,99,346.1500,346.1549
12.5300,99,346.1500,346.1518
12.5400,99,346.1500,346.1497
12.5500,99,346.1500,346.1495
12.5600,99,346.1500,346.1499
12.5700,99,346.1500,346.1500
12.5800,99,346.1500,346.1500
12.5900,99,346.1500,346.1500
12.6000,99,346.1500,346.1500
12.6100,99,346.1500,346.1500
12.6200,99,346.1500,346.1500
12.6300,99,346.1500,346.1499
12.6400,99,346.1500,346.1496
12.6500,99,346.1500,346.1498
12.6600,99,346.1500,346.1517
12.6700,99,346.1500,346.1544
12.6800,99,346.1500,346.1495
12.6900,99,346.1500,346.1265
12.7000,99,346.1500,346.1079
12.7100,99,346.1500,346.1907
12.7200,99,346.1500,346.4419
12.7300,98,346.1500,346.4930
12.7400,98,346.1500,345.3063
12.7500,98,346.1500,342.8064
12.7600,98,333.3300,341.3549
12.7700,98,346.1500,341.9691
12.7800,98,346.1500,342.0217
12.7900,98,333.3300,340.4736
12.8000,98,346.1500,339.5019
12.8100,98,333.3300,340.5146
12.8200,97,346.1500,342.2903
12.8300,97,346.1500,342.3703
12.8400,97,333.3300,340.7412
12.8500,97,346.1500,339.5795
12.8600,97,333.3300,339.5494
12.8700,97,346.1500,339.9023
12.8800,97,333.3300,339.8863
12.8900,97,346.1500,338.8269
12.9000,96,333.3300,337.3587
12.9100,96,333.3300,337.2186
12.9200,96,346.1500,337.7502
12.9300,96,333.3300,337.5364
12.9400,96,333.3300,337.8099
12.9500,96,346.1500,338.2560
12.9600,95,333.3300,336.6079
12.9700,95,333.3300,333.8364
12.9800,95,333.3300,332.6169
12.9900,95,333.3300,333.9471
13.0000,95,333.3300,336.8660
13.0100,94,346.1500,338.2851
13.0200,94,333.3300,336.5765
13.0300,94,333.3300,335.0505
13.0400,94,333.3300,336.5541
13.0500,94,346.1500,338.2414
13.0600,93,333.3300,336.8796
13.0700,93,333.3300,334.1893
13.0800,93,333.3300,333.0058
13.0900,93,333.3300,333.3349
13.1000,92,333.3300,333.6760
13.1100,92,333.3300,332.4904
13.1200,92,333.3300,329.6945
13.1300,92,320.5100,328.1456
13.1400,92,333.3300,330.0283
13.1500,91,333.3300,332.8588
13.1600,91,333.3300,332.8380
13.1700,91,333.3300,329.9868
13.1800,91,320.5100,328.1821
13.1900,90,333.3300,329.9584
13.2000,90,333.3300,332.7938
13.2100,90,333.3300,332.9012
13.2200,89,333.3300,330.3252
13.2300,89,320.5100,328.4900
13.2400,89,333.3300,328.8304
13.2500,89,333.3300,329.1018
13.2600,88,320.5100,328.9000
13.2700,88,333.3300,329.4197
13.2800,88,333.3300,329.2816
13.2900,87,320.5100,327.9189
13.3000,87,333.3300,327.0464
13.3100,87,320.5100,326.8355
13.3200,87,333.3300,325.8634
13.3300,86,320.5100,324.3290
13.3400,86,320.5100,324.3020
13.3500,86,333.3300,325.8768
13.3600,85,320.5100,327.1025
13.3700,85,333.3300,327.4805
13.3800,85,320.5100,327.3537
13.3900,84,333.3300,325.9907
13.4000,84,320.5100,323.3032
13.4100,84,320.5100,321.9582
13.4200,83,320.5100,323.7181
13.4300,83,333.3300,325.4705
13.4400,83,320.5100,324.1052
13.4500,82,320.5100,321.4141
13.4600,82,320.5100,320.1397
13.4700,81,320.5100,320.1960
13.4800,81,320.5100,320.4683
13.4900,81,320.5100,320.5601
13.5000,80,320.5100,320.5348
13.5100,80,320.5100,320.4852
13.5200,80,320.5100,320.4599
13.5300,79,320.5100,320.5517
13.5400,79,320.5100,320.8239
13.5500,79,320.5100,320.8799
13.5600,78,320.5100,319.6056
13.5700,78,320.5100,316.9164
13.5800,77,307.6900,315.5541
13.5900,77,320.5100,317.3019
13.6000,77,320.5100,319.0386
13.6100,76,320.5100,317.6729
13.6200,76,307.6900,315.0651
13.6300,75,320.5100,313.9583
13.6400,75,307.6900,313.9075
13.6500,75,320.5100,313.1209
13.6600,74,307.6900,311.7605
13.6700,74,307.6900,311.6088
13.6800,73,320.5100,312.1173
13.6900,73,307.6900,311.8912
13.7000,72,307.6900,312.1424
13.7100,72,320.5100,312.5708
13.7200,72,307.6900,311.0118
13.7300,71,307.6900,308.5103
13.7400,71,307.6900,307.3467
13.7500,70,307.6900,307.4028
13.7600,70,307.6900,307.6308
13.7700,69,307.6900,307.6848
13.7800,69,307.6900,307.7288
13.7900,68,307.6900,307.9621
13.8000,68,307.6900,308.1189
13.8100,67,307.6900,307.1181
13.8200,67,307.6900,304.4011
13.8300,67,294.8700,301.6019
13.8400,66,307.6900,300.7901
13.8500,66,294.8700,302.2419
13.8600,65,307.6900,303.9953
13.8700,65,307.6900,303.0022
13.8800,64,294.8700,299.9162
13.8900,64,294.8700,298.6223
13.9000,63,307.6900,299.0487
13.9100,63,294.8700,299.0099
13.9200,62,294.8700,299.3240
13.9300,62,307.6900,299.7278
13.9400,61,294.8700,298.2404
13.9500,61,294.8700,296.0025
13.9600,60,294.8700,294.8868
13.9700,60,294.8700,293.6544
13.9800,59,294.8700,291.2113
13.9900,59,282.0500,290.0191
14.0000,58,294.8700,291.9406
14.0100,58,294.8700,293.5618
14.0200,57,294.8700,291.0312
14.0300,57,282.0500,286.7094
14.0400,56,282.0500,285.4959
14.0500,56,294.8700,287.3875
14.0600,55,282.0500,288.9217
14.0700,55,294.8700,288.2046
14.0800,54,282.0500,285.6576
14.0900,54,282.0500,282.9889
14.1000,53,282.0500,280.7150
14.1100,53,282.0500,278.1840
14.1200,52,269.2300,277.0536
14.1300,51,282.0500,278.8441
14.1400,51,282.0500,280.6424
14.1500,50,282.0500,279.5250
14.1600,50,269.2300,276.9718
14.1700,49,282.0500,274.5950
14.1800,49,269.2300,271.8493
14.1900,48,269.2300,269.6823
14.2000,48,269.2300,270.0751
14.2100,47,269.2300,271.7627
14.2200,47,282.0500,271.0699
14.2300,46,256.4100,268.0218
14.2400,45,269.2300,265.9218
14.2500,45,269.2300,265.0457
14.2600,44,256.4100,263.8956
14.2700,44,269.2300,262.0722
14.2800,43,256.4100,259.3932
14.2900,43,256.4100,256.9820
14.3000,42,256.4100,256.2680
14.3100,42,256.4100,256.5215
14.3200,41,256.4100,255.8208
14.3300,40,256.4100,253.5191
14.3400,40,243.5900,251.0212
14.3500,39,256.4100,248.9786
14.3600,39,243.5900,246.4825
14.3700,38,243.5900,244.1819
14.3800,37,243.5900,243.4749
14.3900,37,243.5900,243.7113
14.4000,36,243.5900,242.9976
14.4100,36,243.5900,240.6738
14.4200,35,230.7700,238.1585
14.4300,35,243.5900,236.1974
14.4400,34,230.7700,233.9520
14.4500,33,230.7700,231.7117
14.4600,33,230.7700,229.8371
14.4700,32,230.7700,227.5615
14.4800,32,217.9500,225.2766
14.4900,31,230.7700,223.4022
14.5000,30,217.9500,221.2404
14.5100,30,217.9500,219.1402
14.5200,29,217.9500,217.0455
14.5300,29,217.9500,213.5345
14.5400,28,205.1300,210.0146
14.5500,27,205.1300,209.3358
14.5600,27,217.9500,209.1260
14.5700,26,205.1300,205.4998
14.5800,26,192.3100,200.5632
14.5900,25,205.1300,197.4176
14.6000,24,192.3100,195.2025
14.6100,24,192.3100,193.1829
14.6200,23,192.3100,191.3724
14.6300,23,192.3100,189.1703
14.6400,22,179.4900,187.1342
14.6500,21,192.3100,185.3043
14.6600,21,179.4900,181.8519
14.6700,20,179.4900,177.0601
14.6800,19,166.6700,173.6930
14.6900,19,179.4900,172.1223
14.7000,18,166.6700,170.2443
14.7100,18,166.6700,167.0366
14.7200,17,166.6700,162.5072
14.7300,16,153.8500,157.6903
14.7400,16,153.8500,154.6670
14.7500,15,153.8500,152.9700
14.7600,15,153.8500,149.7649
14.7700,14,141.0300,145.1210
14.7800,13,141.0300,141.8910
14.7900,13,141.0300,140.1671
14.8000,12,141.0300,137.2076
14.8100,11,128.2100,132.6396
14.8200,11,128.2100,128.2534
14.8300,10,128.2100,124.0463
14.8400,10,115.3800,119.5497
14.8500,9,115.3800,115.3379
14.8600,8,115.3800,110.9294
14.8700,8,102.5600,106.3347
14.8800,7,102.5600,103.4381
14.8900,6,102.5600,101.9707
14.9000,6,102.5600,98.9044
14.9100,5,89.7400,93.2593
14.9200,5,89.7400,87.3288
14.9300,4,76.9200,82.8082
14.9400,3,89.7400,78.9605
14.9500,3,64.1000,75.6951
14.9600,2,76.9200,73.1726
14.9700,1,76.9200,68.9418
14.9800,1,51.2800,62.6270
14.9900,0,64.1000,57.3660
15.0000,0,51.2800,54.0081
15.0100,0,51.2800,51.2146
15.0200,-1,51.2800,48.3257
15.0300,-1,38.4600,45.0757
15.0400,-2,51.2800,40.9546
15.0500,-3,25.6400,36.2536
15.0600,-3,38.4600,31.9583
15.0700,-4,25.6400,27.6587
15.0800,-5,25.6400,23.2721
15.0900,-5,12.8200,20.2102
15.1000,-6,25.6400,17.4502
15.1100,-6,12.8200,12.8194
15.1200,-7,0.0000,8.0244
15.1300,-8,12.8200,5.0606
15.1400,-8,0.0000,2.6891
15.1500,-9,0.0000,0.5498
15.1600,-10,0.0000,-0.3234
15.1700,-10,0.0000,-0.2272
15.1800,-11,0.0000,-0.0206
15.1900,-11,0.0000,0.0369
15.2000,-12,0.0000,0.0177
15.2100,-13,0.0000,-0.0007
15.2200,-13,0.0000,-0.0037
15.2300,-14,0.0000,-0.0014
15.2400,-15,0.0000,-0.0002
15.2500,-15,0.0000,0.0001
15.2600,-16,0.0000,0.0019
15.2700,-16,0.0000,0.0044
15.2800,-17,0.0000,-0.0008
15.2900,-18,0.0000,-0.0240
15.3000,-18,0.0000,-0.0412
15.3100,-19,0.0000,0.0446
15.3200,-19,0.0000,0.2947
15.3300,-20,0.0000,0.3283
15.3400,-21,0.0000,-0.8853
15.3500,-21,0.0000,-3.3474
15.3600,-22,-12.8200,-4.5894
15.3700,-23,0.0000,-3.7731
15.3800,-23,0.0000,-4.4092
15.3900,-24,-12.8200,-8.2890
15.4000,-24,-12.8200,-12.9376
15.4100,-25,-12.8200,-16.3693
15.4200,-26,-25.6400,-18.3097
15.4300,-26,-12.8200,-19.8838
15.4400,-27,-25.6400,-23.2702
15.4500,-27,-25.6400,-28.0022
15.4600,-28,-38.4600,-31.1489
15.4700,-29,-25.6400,-32.6881
15.4800,-29,-38.4600,-35.7482
15.4900,-30,-38.4600,-41.3747
15.5000,-30,-51.2800,-47.2133
15.5100,-31,-51.2800,-51.5522
15.5200,-32,-51.2800,-55.5046
15.5300,-32,-64.1000,-59.9087
15.5400,-33,-64.1000,-64.0537
15.5500,-33,-64.1000,-68.3260
15.5600,-34,-76.9200,-73.0514
15.5700,-35,-76.9200,-76.9998
15.5800,-35,-76.9200,-79.8159
15.5900,-36,-89.7400,-82.8401
15.6000,-36,-76.9200,-88.1279
15.6100,-37,-102.5600,-95.4969
15.6200,-37,-102.5600,-101.1697
15.6300,-38,-102.5600,-103.8094
15.6400,-39,-102.5600,-106.6270
15.6500,-39,-115.3800,-110.9611
15.6600,-40,-115.3800,-115.2943
15.6700,-40,-115.3800,-119.5498
15.6800,-41,-128.2100,-124.0869
15.6900,-42,-128.2100,-128.2148
15.7000,-42,-128.2100,-132.3524
15.7100,-43,-141.0300,-136.8827
15.7200,-43,-141.0300,-141.0296
15.7300,-44,-141.0300,-145.1770
15.7400,-44,-153.8500,-149.7096
15.7500,-45,-153.8500,-153.8497
15.7600,-45,-153.8500,-157.9718
15.7700,-46,-166.6700,-162.4826
15.7800,-47,-166.6700,-166.7083
15.7900,-47,-166.6700,-171.1040
15.8000,-48,-179.4900,-175.6946
15.8100,-48,-179.4900,-178.6739
15.8200,-49,-179.4900,-180.3097
15.8300,-49,-179.4900,-183.2637
15.8400,-50,-192.3100,-187.8353
15.8500,-50,-192.3100,-192.3144
15.8600,-51,-192.3100,-196.7857
15.8700,-51,-205.1300,-201.3322
15.8800,-52,-205.1300,-204.2691
15.8900,-53,-205.1300,-205.9909
15.9000,-53,-205.1300,-209.2187
15.9100,-54,-217.9500,-213.8399
15.9200,-54,-217.9500,-217.0255
15.9300,-55,-217.9500,-218.8111
15.9400,-55,-217.9500,-222.1027
15.9500,-56,-230.7700,-226.9723
15.9600,-56,-230.7700,-230.2303
15.9700,-57,-230.7700,-230.7694
15.9800,-57,-230.7700,-231.3106
15.9900,-58,-230.7700,-234.5733
16.0000,-58,-243.5900,-239.4411
16.0100,-59,-243.5900,-242.7069
16.0200,-59,-243.5900,-244.4537
16.0300,-60,-243.5900,-247.6981
16.0400,-60,-256.4100,-252.6283
16.0500,-61,-256.4100,-256.1383
16.0600,-61,-256.4100,-256.8153
16.0700,-62,-256.4100,-256.3389
16.0800,-62,-256.4100,-256.9866
16.0900,-63,-256.4100,-259.3240
16.1000,-63,-269.2300,-261.7544
16.1100,-64,-256.4100,-263.5334
16.1200,-64,-269.2300,-265.9739
16.1300,-65,-269.2300,-269.5421
16.1400,-65,-269.2300,-272.9162
16.1500,-66,-282.0500,-274.0247
16.1600,-66,-269.2300,-273.0679
16.1700,-67,-269.2300,-273.8913
16.1800,-67,-282.0500,-277.8236
16.1900,-67,-282.0500,-281.2836
16.2000,-68,-282.0500,-282.2808
16.2100,-68,-282.0500,-282.9967
16.2200,-69,-282.0500,-285.2986
16.2300,-69,-294.8700,-287.7816
16.2400,-70,-282.0500,-288.5732
16.2500,-70,-294.8700,-288.3211
16.2600,-71,-282.0500,-289.0977
16.2700,-71,-294.8700,-291.6664
16.2800,-72,-294.8700,-294.2364
16.2900,-72,-294.8700,-295.0098
16.3000,-72,-294.8700,-294.7363
16.3100,-73,-294.8700,-295.5031
16.3200,-73,-294.8700,-298.0500
16.3300,-74,-307.6900,-300.5998
16.3400,-74,-294.8700,-301.4572
16.3500,-75,-307.6900,-301.4553
16.3600,-75,-294.8700,-302.3077
16.3700,-75,-307.6900,-303.6272
16.3800,-76,-307.6900,-303.4228
16.3900,-76,-294.8700,-302.5574
16.4000,-77,-307.6900,-303.9564
16.4100,-77,-307.6900,-307.7308
16.4200,-77,-307.6900,-311.6935
16.4300,-78,-320.5100,-313.1869
16.4400,-78,-307.6900,-311.0742
16.4500,-79,-307.6900,-308.1014
16.4600,-79,-307.6900,-307.8890
16.4700,-79,-307.6900,-310.6044
16.4800,-80,-320.5100,-313.4109
16.4900,-80,-307.6900,-314.3261
16.5000,-80,-320.5100,-314.2737
16.5100,-81,-307.6900,-315.0759
16.5200,-81,-320.5100,-316.4594
16.5300,-81,-320.5100,-316.5286
16.5400,-82,-307.6900,-315.8339
16.5500,-82,-320.5100,-316.1707
16.5600,-83,-320.5100,-317.0782
16.5700,-83,-307.6900,-318.2620
16.5800,-83,-333.3300,-319.7368
16.5900,-84,-307.6900,-320.4669
16.6000,-84,-333.3300,-320.6169
16.6100,-84,-307.6900,-321.5132
16.6200,-85,-333.3300,-322.8085
16.6300,-85,-320.5100,-322.7558
16.6400,-85,-320.5100,-322.3252
16.6500,-86,-320.5100,-323.6962
16.6600,-86,-333.3300,-325.1659
16.6700,-86,-320.5100,-324.9251
16.6800,-87,-320.5100,-324.6749
16.6900,-87,-333.3300,-324.7074
16.7000,-87,-320.5100,-324.2685
16.7100,-87,-320.5100,-325.5534
16.7200,-88,-333.3300,-328.6160
16.7300,-88,-333.3300,-329.5887
16.7400,-88,-320.5100,-327.9213
16.7500,-89,-333.3300,-326.7425
16.7600,-89,-320.5100,-327.6316
16.7700,-89,-333.3300,-329.1817
16.7800,-89,-333.3300,-329.1460
16.7900,-90,-320.5100,-328.5377
16.8000,-90,-333.3300,-329.9880
16.8100,-90,-333.3300,-332.4864
16.8200,-91,-333.3300,-333.6726
16.8300,-91,-333.3300,-333.6219
16.8400,-91,-333.3300,-333.3711
16.8500,-91,-333.3300,-333.2883
16.8600,-92,-333.3300,-333.3051
16.8700,-92,-333.3300,-333.3249
16.8800,-92,-333.3300,-333.3326
16.8900,-92,-333.3300,-333.3519
16.9000,-92,-333.3300,-333.3771
16.9100,-93,-333.3300,-333.3162
16.9200,-93,-333.3300,-333.0627
16.9300,-93,-333.3300,-332.8943
16.9400,-93,-333.3300,-333.8724
16.9500,-94,-333.3300,-336.5790
16.9600,-94,-346.1500,-339.4851
16.9700,-94,-333.3300,-340.5607
16.9800,-94,-346.1500,-339.0622
16.9900,-94,-333.3300,-335.8719
17.0000,-95,-333.3300,-334.3914
17.0100,-95,-333.3300,-337.3533
17.0200,-95,-346.1500,-341.6320
17.0300,-95,-346.1500,-341.7470
17.0400,-95,-333.3300,-338.4671
17.0500,-96,-333.3300,-337.0690
17.0600,-96,-346.1500,-338.3997
17.0700,-96,-333.3300,-339.4808
17.0800,-96,-346.1500,-339.6485
17.0900,-96,-333.3300,-340.7352
17.1000,-96,-346.1500,-343.2902
17.1100,-97,-346.1500,-344.6266
17.1200,-97,-346.1500,-342.9783
17.1300,-97,-333.3300,-341.5067
17.1400,-97,-346.1500,-342.9489
17.1500,-97,-346.1500,-344.3897
17.1600,-97,-346.1500,-342.9028
17.1700,-97,-333.3300,-341.2161
17.1800,-97,-346.1500,-342.5530
17.1900,-98,-346.1500,-345.3065
17.2000,-98,-346.1500,-346.7668
17.2100,-98,-346.1500,-346.6258
17.2200,-98,-346.1500,-345.2165
17.2300,-98,-346.1500,-343.4238
17.2400,-98,-333.3300,-343.2623
17.2500,-98,-358.9700,-345.0271
17.2600,-98,-333.3300,-347.3425
17.2700,-98,-358.9700,-348.9946
17.2800,-99,-346.1500,-348.5617
17.2900,-99,-346.1500,-346.7198
17.3000,-99,-346.1500,-346.5736
17.3100,-99,-346.1500,-349.0786
17.3200,-99,-358.9700,-351.8853
17.3300,-99,-346.1500,-353.0816
17.3400,-99,-358.9700,-353.1221
17.3500,-99,-346.1500,-352.6574
17.3600,-99,-358.9700,-351.2589
17.3700,-99,-346.1500,-349.7865
17.3800,-99,-346.1500,-350.9715
17.3900,-99,-358.9700,-354.2016
17.4000,-99,-358.9700,-355.2504
17.4100,-99,-346.1500,-353.5579
17.4200,-99,-358.9700,-352.3436
17.4300,-99,-346.1500,-353.3077
17.4400,-99,-358.9700,-355.1072
17.4500,-99,-358.9700,-355.1291
17.4600,-99,-346.1500,-353.3595
17.4700,-99,-358.9700,-352.3312
17.4800,-99,-346.1500,-353.2906
17.4900,-99,-358.9700,-354.8166
17.5000,-100,-358.9700,-354.7469
17.5100,-99,-346.1500,-354.2138
17.5200,-99,-358.9700,-355.9138
17.5300,-99,-358.9700,-358.4714
17.5400,-99,-358.9700,-358.4972
17.5500,-99,-358.9700,-355.9603
17.5600,-99,-346.1500,-354.1521
17.5700,-99,-358.9700,-354.4130
17.5800,-99,-358.9700,-354.5121
17.5900,-99,-346.1500,-354.4211
17.6000,-99,-358.9700,-356.0179
17.6100,-99,-358.9700,-357.3361
17.6200,-99,-358.9700,-356.0135
17.6300,-99,-346.1500,-354.4011
17.6400,-99,-358.9700,-354.4888
17.6500,-99,-358.9700,-354.4708
17.6600,-99,-346.1500,-354.3816
17.6700,-99,-358.9700,-356.0987
17.6800,-99,-358.9700,-357.5866
17.6900,-99,-358.9700,-356.0458
17.7000,-99,-346.1500,-353.1929
17.7100,-99,-358.9700,-352.0528
17.7200,-99,-346.1500,-353.2516
17.7300,-98,-358.9700,-355.1063
17.7400,-98,-358.9700,-355.1729
17.7500,-98,-346.1500,-353.6275
17.7600,-98,-358.9700,-352.7275
17.7700,-98,-346.1500,-352.6767
17.7800,-98,-358.9700,-351.6145
17.7900,-98,-346.1500,-349.0368
17.8000,-98,-346.1500,-347.5845
17.8100,-98,-346.1500,-349.0459
17.8200,-97,-358.9700,-350.7154
17.8300,-97,-346.1500,-350.6024
17.8400,-97,-346.1500,-350.6678
17.8500,-97,-358.9700,-351.0060
17.8600,-97,-346.1500,-349.4520
17.8700,-97,-346.1500,-346.9705
17.8800,-97,-346.1500,-345.8052
17.8900,-97,-346.1500,-345.8378
17.9000,-96,-346.1500,-346.0642
17.9100,-96,-346.1500,-346.2308
17.9200,-96,-346.1500,-346.4873
17.9300,-96,-346.1500,-346.5452
17.9400,-96,-346.1500,-345.2859
17.9500,-96,-346.1500,-342.5094
17.9600,-95,-333.3300,-340.8796
17.9700,-95,-346.1500,-342.5802
17.9800,-95,-346.1500,-345.6029
17.9900,-95,-346.1500,-346.9067
18.0000,-95,-346.1500,-345.5609
18.0100,-94,-346.1500,-342.6157
18.0200,-94,-333.3300,-341.1696
18.0300,-94,-346.1500,-342.8561
18.0400,-94,-346.1500,-344.4502
18.0500,-94,-346.1500,-343.1981
18.0600,-93,-333.3300,-341.6470
18.0700,-93,-346.1500,-341.9829
18.0800,-93,-346.1500,-342.0404
18.0900,-93,-333.3300,-340.7004
18.1000,-92,-346.1500,-339.6404
18.1100,-92,-333.3300,-339.4947
18.1200,-92,-346.1500,-339.6511
18.1300,-92,-333.3300,-339.8257
18.1400,-92,-346.1500,-340.0132
18.1500,-91,-333.3300,-339.8868
18.1600,-91,-346.1500,-338.7142
18.1700,-91,-333.3300,-337.0753
18.1800,-91,-333.3300,-337.1458
18.1900,-90,-346.1500,-339.0313
18.2000,-90,-333.3300,-340.3374
18.2100,-90,-346.1500,-339.3572
18.2200,-89,-333.3300,-336.2866
18.2300,-89,-333.3300,-333.5070
18.2400,-89,-333.3300,-333.7586
18.2500,-89,-333.3300,-336.6736
18.2600,-88,-346.1500,-338.5401
18.2700,-88,-333.3300,-336.9910
18.2800,-88,-333.3300,-334.2097
18.2900,-87,-333.3300,-332.9381
18.3000,-87,-333.3300,-333.0125
18.3100,-87,-333.3300,-333.2893
18.3200,-87,-333.3300,-333.3788
18.3300,-86,-333.3300,-333.3598
18.3400,-86,-333.3300,-333.3298
18.3500,-86,-333.3300,-333.3019
18.3600,-85,-333.3300,-333.2859
18.3700,-85,-333.3300,-333.3691
18.3800,-85,-333.3300,-333.6197
18.3900,-84,-333.3300,-333.6778
18.4000,-84,-333.3300,-332.5091
18.4100,-84,-333.3300,-330.0051
18.4200,-83,-320.5100,-328.4539
18.4300,-83,-333.3300,-328.9002
18.4400,-83,-333.3300,-329.1459
18.4500,-82,-320.5100,-328.8193
18.4600,-82,-333.3300,-329.1663
18.4700,-81,-333.3300,-329.2239
18.4800,-81,-320.5100,-329.0827
18.4900,-81,-333.3300,-329.5280
18.5000,-80,-333.3300,-328.3693
18.5100,-80,-320.5100,-325.5005
18.5200,-80,-320.5100,-324.3308
18.5300,-79,-333.3300,-324.6694
18.5400,-79,-320.5100,-324.3426
18.5500,-79,-320.5100,-324.5964
18.5600,-78,-333.3300,-326.2703
18.5700,-78,-320.5100,-327.4485
18.5800,-77,-333.3300,-326.5512
18.5900,-77,-320.5100,-323.7740
18.6000,-77,-320.5100,-321.0821
18.6100,-76,-320.5100,-320.0863
18.6200,-76,-320.5100,-320.2395
18.6300,-75,-320.5100,-320.4688
18.6400,-75,-320.5100,-320.5117
18.6500,-75,-320.5100,-320.5740
18.6600,-74,-320.5100,-320.8221
18.6700,-74,-320.5100,-320.8752
18.6800,-73,-320.5100,-319.6040
18.6900,-73,-320.5100,-316.9148
18.7000,-72,-307.6900,-315.5514
18.7100,-72,-320.5100,-317.3065
18.7200,-72,-320.5100,-319.0631
18.7300,-71,-320.5100,-317.6964
18.7400,-71,-307.6900,-314.9841
18.7500,-70,-320.5100,-313.6849
18.7600,-70,-307.6900,-313.8049
18.7700,-69,-320.5100,-314.3235
18.7800,-69,-307.6900,-314.5540
18.7900,-68,-320.5100,-313.5327
18.8000,-68,-307.6900,-310.8951
18.8100,-67,-307.6900,-308.2788
18.8200,-67,-307.6900,-307.2840
18.8300,-67,-307.6900,-307.4249
18.8400,-66,-307.6900,-307.6512
18.8500,-66,-307.6900,-307.6881
18.8600,-65,-307.6900,-307.7260
18.8700,-65,-307.6900,-307.9605
18.8800,-64,-307.6900,-308.1188
18.8900,-64,-307.6900,-307.1180
18.9000,-63,-307.6900,-304.4009
18.9100,-63,-294.8700,-301.6032
18.9200,-62,-307.6900,-300.7946
18.9300,-62,-294.8700,-302.2437
18.9400,-61,-307.6900,-303.9755
18.9500,-61,-307.6900,-302.9558
18.9600,-60,-294.8700,-299.9301
18.9700,-60,-294.8700,-298.8854
18.9800,-59,-307.6900,-299.4746
18.9900,-59,-294.8700,-298.4699
19.0000,-58,-294.8700,-296.1301
19.0100,-58,-294.8700,-293.6643
19.0200,-57,-294.8700,-290.9017
19.0300,-57,-282.0500,-289.5990
19.0400,-56,-294.8700,-291.6291
19.0500,-56,-294.8700,-294.6709
19.0600,-55,-294.8700,-294.7647
19.0700,-55,-294.8700,-290.9904
19.0800,-54,-282.0500,-286.7451
19.0900,-54,-282.0500,-285.8052
19.1000,-53,-294.8700,-286.5766
19.1100,-53,-282.0500,-285.3574
19.1200,-52,-282.0500,-282.8950
19.1300,-51,-282.0500,-281.7475
19.1400,-51,-282.0500,-282.0278
19.1500,-50,-282.0500,-282.4143
19.1600,-50,-282.0500,-281.4780
19.1700,-49,-282.0500,-278.8253
19.1800,-49,-269.2300,-276.2560
19.1900,-48,-282.0500,-275.4930
19.2000,-48,-269.2300,-275.7561
19.2100,-47,-282.0500,-274.9886
19.2200,-47,-269.2300,-272.5258
19.2300,-46,-269.2300,-270.1360
19.2400,-45,-269.2300,-269.1438
19.2500,-45,-269.2300,-268.0722
19.2600,-44,-269.2300,-265.8831
19.2700,-44,-256.4100,-264.7300
19.2800,-43,-269.2300,-265.4547
19.2900,-43,-269.2300,-264.5534
19.3000,-42,-256.4100,-260.5518
19.3100,-42,-256.4100,-256.9240
19.3200,-41,-256.4100,-256.0199
19.3300,-40,-256.4100,-256.4427
19.3400,-40,-256.4100,-255.8425
19.3500,-39,-256.4100,-253.5388
19.3600,-39,-243.5900,-251.0057
19.3700,-38,-256.4100,-248.9537
19.3800,-37,-243.5900,-246.5415
19.3900,-37,-243.5900,-244.4100
19.4000,-36,-243.5900,-243.5948
19.4100,-36,-243.5900,-242.7715
19.4200,-35,-243.5900,-240.6131
19.4300,-35,-230.7700,-238.1804
19.4400,-34,-243.5900,-236.2172
19.4500,-33,-230.7700,-233.9547
19.4600,-33,-230.7700,-231.7088
19.4700,-32,-230.7700,-229.8376
19.4800,-32,-230.7700,-227.5662
19.4900,-31,-217.9500,-225.2747
19.5000,-30,-230.7700,-223.3743
19.5100,-30,-217.9500,-221.1985
19.5200,-29,-217.9500,-219.2041
19.5300,-29,-217.9500,-217.3797
19.5400,-28,-217.9500,-213.8387
19.5500,-27,-205.1300,-208.8816
