Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filt
40.7250,96,307.6900,320.0843
40.7300,96,333.3300,319.9766
40.7350,96,307.6900,319.8767
40.7400,96,333.3300,319.8006
40.7450,96,307.6900,319.7709
40.7500,96,307.6900,319.8009
40.7550,96,333.3300,319.8624
40.7600,96,333.3300,319.9023
40.7650,96,307.6900,319.9062
40.7700,96,307.6900,319.8981
40.7750,96,333.3300,319.8761
40.7800,96,333.3300,319.8123
40.7850,96,307.6900,319.7174
40.7900,96,307.6900,319.6418
40.7950,96,333.3300,319.6113
40.8000,96,307.6900,319.6121
40.8050,96,333.3300,319.6228
40.8100,96,307.6900,319.6313
40.8150,96,333.3300,319.6344
40.8200,96,307.6900,319.6375
40.8250,96,333.3300,319.6551
40.8300,96,307.6900,319.7103
40.8350,96,307.6900,319.8185
40.8400,96,333.3300,319.9545
40.8450,96,333.3300,320.0676
40.8500,96,307.6900,320.1453
40.8550,96,307.6900,320.2117
40.8600,96,333.3300,320.2625
40.8650,96,333.3300,320.2642
40.8700,96,307.6900,320.2182
40.8750,96,307.6900,320.1612
40.8800,96,333.3300,320.1002
40.8850,96,333.3300,320.0138
40.8900,96,307.6900,319.9169
40.8950,96,307.6900,319.8619
40.9000,96,333.3300,319.8744
40.9050,96,307.6900,319.9382
40.9100,96,333.3300,320.0268
40.9150,96,307.6900,320.1195
40.9200,96,333.3300,320.2002
40.9250,96,307.6900,320.2572
40.9300,96,333.3300,320.2817
40.9350,96,307.6900,320.2677
40.9400,96,333.3300,320.2117
40.9450,96,307.6900,320.1130
40.9500,96,333.3300,319.9737
40.9550,96,307.6900,319.8006
40.9600,96,333.3300,319.6057
40.9650,96,307.6900,319.4084
40.9700,96,333.3300,319.2372
40.9750,96,307.6900,319.1316
40.9800,96,307.6900,319.1274
40.9850,96,333.3300,319.2254
40.9900,96,307.6900,319.3912
40.9950,96,333.3300,319.5874
41.0000,96,307.6900,319.7871
41.0050,96,333.3300,319.9731
41.0100,96,307.6900,320.1352
41.0150,96,333.3300,320.2692
41.0200,96,307.6900,320.3742
41.0250,96,333.3300,320.4524
41.0300,96,307.6900,320.5072
41.0350,96,333.3300,320.5428
41.0400,96,307.6900,320.5635
41.0450,96,333.3300,320.5734
41.0500,96,307.6900,320.5760
41.0550,96,333.3300,320.5744
41.0600,96,307.6900,320.5708
41.0650,96,333.3300,320.5668
41.0700,96,307.6900,320.5637
41.0750,96,333.3300,320.5619
41.0800,96,307.6900,320.5614
41.0850,96,333.3300,320.5615
41.0900,96,307.6900,320.5612
41.0950,96,333.3300,320.5589
41.1000,96,307.6900,320.5524
41.1050,96,333.3300,320.5393
41.1100,96,307.6900,320.5164
41.1150,96,333.3300,320.4806
41.1200,96,307.6900,320.4286
41.1250,96,333.3300,320.3577
41.1300,96,307.6900,320.2658
41.1350,96,333.3300,320.1527
41.1400,96,307.6900,320.0206
41.1450,96,333.3300,319.8755
41.1500,96,307.6900,319.7283
41.1550,96,333.3300,319.5965
41.1600,96,307.6900,319.5051
41.1650,96,307.6900,319.4721
41.1700,96,333.3300,319.4770
41.1750,96,333.3300,319.4772
41.1800,96,307.6900,319.4728
41.1850,96,307.6900,319.5066
41.1900,96,333.3300,319.5994
41.1950,96,307.6900,319.7334
41.2000,96,333.3300,319.8835
41.2050,96,307.6900,320.0326
41.2100,96,333.3300,320.1698
41.2150,96,307.6900,320.2889
41.2200,96,333.3300,320.3873
41.2250,96,307.6900,320.4650
41.2300,96,333.3300,320.5230
41.2350,96,307.6900,320.5629
41.2400,96,333.3300,320.5864
41.2450,96,307.6900,320.5946
41.2500,96,333.3300,320.5881
41.2550,96,307.6900,320.5666
41.2600,96,333.3300,320.5290
41.2650,96,307.6900,320.4739
41.2700,96,333.3300,320.3996
41.2750,96,307.6900,320.3051
41.2800,96,333.3300,320.1904
41.2850,96,307.6900,320.0577
41.2900,96,333.3300,319.9127
41.2950,96,307.6900,319.7654
41.3000,96,333.3300,319.6321
41.3050,96,307.6900,319.5363
41.3100,96,307.6900,319.4942
41.3150,96,333.3300,319.4831
41.3200,96,333.3300,319.4580
41.3250,96,307.6900,319.4167
41.3300,96,307.6900,319.3998
41.3350,96,333.3300,319.4268
41.3400,96,307.6900,319.4793
41.3450,96,333.3300,319.5340
41.3500,96,307.6900,319.5776
41.3550,96,333.3300,319.6071
41.3600,96,307.6900,319.6285
41.3650,96,333.3300,319.6572
41.3700,96,307.6900,319.7173
41.3750,96,307.6900,319.8254
41.3800,96,333.3300,319.9572
41.3850,96,333.3300,320.0631
41.3900,96,307.6900,320.1314
41.3950,96,307.6900,320.1872
41.4000,96,333.3300,320.2275
41.4050,96,333.3300,320.2201
41.4100,96,307.6900,320.1684
41.4150,96,307.6900,320.1108
41.4200,96,333.3300,320.0573
41.4250,96,333.3300,319.9896
41.4300,96,307.6900,319.9260
41.4350,96,307.6900,319.9225
41.4400,96,333.3300,320.0085
41.4450,96,307.6900,320.1701
41.4500,96,333.3300,320.3824
41.4550,96,307.6900,320.6235
41.4600,96,333.3300,320.8724
41.4650,96,307.6900,321.1072
41.4700,96,333.3300,321.3024
41.4750,96,307.6900,321.4267
41.4800,96,333.3300,321.4409
41.4850,96,333.3300,321.3136
41.4900,96,307.6900,321.0530
41.4950,96,333.3300,320.7083
41.5000,96,307.6900,320.3396
41.5050,96,333.3300,320.0054
41.5100,96,307.6900,319.7655
41.5150,96,307.6900,319.6683
41.5200,96,333.3300,319.7205
41.5250,96,307.6900,319.8884
41.5300,96,333.3300,320.1293
41.5350,96,307.6900,320.4064
41.5400,96,333.3300,320.6866
41.5450,96,307.6900,320.9378
41.5500,96,333.3300,321.1263
41.5550,96,307.6900,321.2145
41.5600,96,333.3300,321.1589
41.5650,96,307.6900,320.9098
41.5700,96,333.3300,320.4118
41.5750,96,307.6900,319.6068
41.5800,96,333.3300,318.4394
41.5850,0,307.6900,316.8649
41.5900,0,333.3300,314.8614
41.5950,0,307.6900,312.4461
41.6000,0,307.6900,309.6788
41.6050,0,307.6900,306.6379
41.6100,0,307.6900,303.3990
41.6150,0,282.0500,300.0335
41.6200,0,307.6900,296.5917
41.6250,0,282.0500,293.0889
41.6300,0,307.6900,289.5231
41.6350,0,282.0500,285.9105
41.6400,0,282.0500,282.3055
41.6450,0,256.4100,278.7717
41.6500,0,282.0500,275.3216
41.6550,0,282.0500,271.9033
41.6600,0,256.4100,268.4521
41.6650,0,282.0500,264.9246
41.6700,0,256.4100,261.3020
41.6750,0,256.4100,257.5932
41.6800,0,256.4100,253.8226
41.6850,0,256.4100,250.0192
41.6900,0,230.7700,246.2222
41.6950,0,256.4100,242.4704
41.7000,0,230.7700,238.7922
41.7050,0,230.7700,235.2106
41.7100,0,230.7700,231.7320
41.7150,0,230.7700,228.3337
41.7200,0,230.7700,224.9828
41.7250,0,230.7700,221.6708
41.7300,0,205.1300,218.4312
41.7350,0,205.1300,215.3078
41.7400,0,230.7700,212.3070
41.7450,0,205.1300,209.4126
41.7500,0,205.1300,206.6326
41.7550,0,205.1300,203.9956
41.7600,0,205.1300,201.5306
41.7650,0,179.4900,199.2610
41.7700,0,205.1300,197.1809
41.7750,0,179.4900,195.2299
41.7800,0,205.1300,193.2975
41.7850,0,179.4900,191.2440
41.7900,0,179.4900,188.9043
41.7950,0,179.4900,186.0607
41.8000,0,153.8500,182.4035
41.8050,0,179.4900,177.4965
41.8100,0,153.8500,170.7675
41.8150,0,179.4900,161.5446
41.8200,0,153.8500,149.1272
41.8250,0,153.8500,132.8661
41.8300,0,153.8500,112.2437
41.8350,-100,153.8500,86.9914
41.8400,-100,128.2100,57.2665
41.8450,-100,25.6400,23.7764
41.8500,-100,0.0000,-12.2967
41.8550,-100,-76.9200,-49.5291
41.8600,-100,-128.2100,-86.4968
41.8650,-100,-153.8500,-121.9719
41.8700,-100,-179.4900,-155.0410
41.8750,-100,-205.1300,-185.1072
41.8800,-100,-230.7700,-211.8351
41.8850,-100,-256.4100,-235.1072
41.8900,-100,-256.4100,-254.9981
41.8950,-100,-282.0500,-271.7328
41.9000,-100,-282.0500,-285.6312
41.9050,-100,-307.6900,-297.0667
41.9100,-100,-282.0500,-306.4373
41.9150,-100,-307.6900,-314.1133
41.9200,-100,-333.3300,-320.3893
41.9250,-100,-307.6900,-325.5024
41.9300,-100,-333.3300,-329.6644
41.9350,-100,-333.3300,-333.0579
41.9400,-100,-333.3300,-335.8416
41.9450,-100,-333.3300,-338.1641
41.9500,-100,-333.3300,-340.1508
41.9550,-100,-333.3300,-341.8803
41.9600,-100,-358.9700,-343.3800
41.9650,-100,-333.3300,-344.6568
41.9700,-100,-358.9700,-345.7306
41.9750,-100,-333.3300,-346.6373
41.9800,-100,-358.9700,-347.4178
41.9850,-100,-333.3300,-348.1087
41.9900,-100,-358.9700,-348.7346
41.9950,-100,-333.3300,-349.3002
42.0000,-100,-358.9700,-349.7851
42.0050,-100,-358.9700,-350.1531
42.0100,-100,-358.9700,-350.3971
42.0150,-100,-333.3300,-350.5666
42.0200,-100,-358.9700,-350.7336
42.0250,-100,-333.3300,-350.9417
42.0300,-100,-358.9700,-351.1880
42.0350,-100,-358.9700,-351.4375
42.0400,-100,-358.9700,-351.6689
42.0450,-100,-333.3300,-351.9046
42.0500,-100,-358.9700,-352.1759
42.0550,-100,-358.9700,-352.4884
42.0600,-100,-333.3300,-352.8349
42.0650,-100,-358.9700,-353.1930
42.0700,-100,-358.9700,-353.5050
42.0750,-100,-358.9700,-353.7072
42.0800,-100,-358.9700,-353.7751
42.0850,-100,-358.9700,-353.7381
42.0900,-100,-333.3300,-353.6621
42.0950,-100,-358.9700,-353.6014
42.1000,-100,-358.9700,-353.5669
42.1050,-100,-358.9700,-353.5588
42.1100,-100,-333.3300,-353.5995
42.1150,-100,-358.9700,-353.7008
42.1200,-100,-358.9700,-353.8317
42.1250,-100,-358.9700,-353.9495
42.1300,-100,-358.9700,-354.0472
42.1350,-100,-333.3300,-354.1522
42.1400,-100,-358.9700,-354.2770
42.1450,-100,-358.9700,-354.3857
42.1500,-100,-358.9700,-354.4251
42.1550,-100,-358.9700,-354.3724
42.1600,-100,-358.9700,-354.2512
42.1650,-100,-333.3300,-354.1154
42.1700,-100,-358.9700,-354.0018
42.1750,-100,-358.9700,-353.8995
42.1800,-100,-358.9700,-353.7829
42.1850,-100,-358.9700,-353.6613
42.1900,-100,-333.3300,-353.5801
42.1950,-100,-358.9700,-353.5736
42.2000,-100,-358.9700,-353.6331
42.2050,-100,-358.9700,-353.7392
42.2100,-100,-333.3300,-353.8940
42.2150,-100,-358.9700,-354.0873
42.2200,-100,-358.9700,-354.2632
42.2250,-100,-358.9700,-354.3502
42.2300,-100,-358.9700,-354.3088
42.2350,-100,-358.9700,-354.1466
42.2400,-100,-358.9700,-353.9185
42.2450,-100,-333.3300,-353.7124
42.2500,-100,-358.9700,-353.6022
42.2550,-100,-358.9700,-353.6177
42.2600,-100,-333.3300,-353.7611
42.2650,-100,-358.9700,-354.0076
42.2700,-100,-358.9700,-354.2874
42.2750,-100,-358.9700,-354.5157
42.2800,-100,-358.9700,-354.6394
42.2850,-100,-358.9700,-354.6504
42.2900,-100,-358.9700,-354.5848
42.2950,-100,-333.3300,-354.5067
42.3000,-100,-358.9700,-354.4596
42.3050,-100,-358.9700,-354.4349
42.3100,-100,-358.9700,-354.4053
42.3150,-100,-358.9700,-354.3724
42.3200,-100,-333.3300,-354.3680
42.3250,-100,-358.9700,-354.4056
42.3300,-100,-358.9700,-354.4476
42.3350,-100,-358.9700,-354.4383
42.3400,-100,-358.9700,-354.3514
42.3450,-100,-358.9700,-354.2066
42.3500,-100,-333.3300,-354.0541
42.3550,-100,-358.9700,-353.9280
42.3600,-100,-358.9700,-353.8145
42.3650,-100,-358.9700,-353.6863
42.3700,-100,-358.9700,-353.5518
42.3750,-100,-333.3300,-353.4564
42.3800,-100,-358.9700,-353.4355
42.3850,-100,-358.9700,-353.4827
42.3900,-100,-358.9700,-353.5825
42.3950,-100,-333.3300,-353.7422
42.4000,-100,-358.9700,-353.9583
42.4050,-100,-358.9700,-354.1830
42.4100,-100,-358.9700,-354.3544
42.4150,-100,-358.9700,-354.4430
42.4200,-100,-358.9700,-354.4659
42.4250,-100,-333.3300,-354.4701
42.4300,-100,-358.9700,-354.4836
42.4350,-100,-358.9700,-354.4828
42.4400,-100,-358.9700,-354.4247
42.4450,-100,-358.9700,-354.2959
42.4500,-100,-358.9700,-354.1288
42.4550,-100,-333.3300,-353.9872
42.4600,-100,-358.9700,-353.9186
42.4650,-100,-358.9700,-353.9239
42.4700,-100,-358.9700,-353.9897
42.4750,-100,-333.3300,-354.1209
42.4800,-100,-358.9700,-354.3078
42.4850,-100,-358.9700,-354.4923
42.4900,-100,-358.9700,-354.5988
42.4950,-100,-358.9700,-354.5810
42.5000,-100,-358.9700,-354.4372
42.5050,-100,-358.9700,-354.2106
42.5100,-100,-333.3300,-353.9741
42.5150,-100,-358.9700,-353.7843
42.5200,-100,-358.9700,-353.6508
42.5250,-100,-358.9700,-353.5709
42.5300,-100,-333.3300,-353.5627
42.5350,-100,-358.9700,-353.6338
42.5400,-100,-358.9700,-353.7490
42.5450,-100,-358.9700,-353.8623
42.5500,-100,-358.9700,-353.9638
42.5550,-100,-333.3300,-354.0793
42.5600,-100,-358.9700,-354.2201
42.5650,-100,-358.9700,-354.3499
42.5700,-100,-358.9700,-354.4159
42.5750,-100,-358.9700,-354.3958
42.5800,-100,-358.9700,-354.3137
42.5850,-100,-333.3300,-354.2237
42.5900,-100,-358.9700,-354.1627
42.5950,-100,-358.9700,-354.1180
42.6000,-100,-358.9700,-354.0609
42.6050,-100,-358.9700,-353.9956
42.6100,-100,-333.3300,-353.9593
42.6150,-100,-358.9700,-353.9750
42.6200,-100,-358.9700,-354.0187
42.6250,-100,-358.9700,-354.0523
42.6300,-100,-358.9700,-354.0713
42.6350,-100,-333.3300,-354.1047
42.6400,-100,-358.9700,-354.1663
42.6450,-100,-358.9700,-354.2218
42.6500,-100,-358.9700,-354.2208
42.6550,-100,-358.9700,-354.1450
42.6600,-100,-358.9700,-354.0241
42.6650,-100,-333.3300,-353.9204
42.6700,-100,-358.9700,-353.8815
42.6750,-100,-358.9700,-353.9089
42.6800,-100,-358.9700,-353.9901
42.6850,-100,-333.3300,-354.1312
42.6900,-100,-358.9700,-354.3237
42.6950,-100,-358.9700,-354.5105
42.7000,-100,-358.9700,-354.6172
42.7050,-100,-358.9700,-354.5981
42.7100,-100,-358.9700,-354.4523
42.7150,-100,-358.9700,-354.2233
42.7200,-100,-333.3300,-353.9844
42.7250,-100,-358.9700,-353.7922
42.7300,-100,-358.9700,-353.6567
42.7350,-100,-358.9700,-353.5749
42.7400,-100,-333.3300,-353.5649
42.7450,-100,-358.9700,-353.6343
42.7500,-100,-358.9700,-353.7477
42.7550,-100,-358.9700,-353.8589
42.7600,-100,-358.9700,-353.9581
42.7650,-100,-333.3300,-354.0707
42.7700,-100,-358.9700,-354.2081
42.7750,-100,-358.9700,-354.3342
42.7800,-100,-358.9700,-354.3962
42.7850,-100,-358.9700,-354.3722
42.7900,-100,-358.9700,-354.2869
42.7950,-100,-333.3300,-354.1952
42.8000,-100,-358.9700,-354.1348
42.8050,-100,-358.9700,-354.0946
42.8100,-100,-358.9700,-354.0475
42.8150,-100,-358.9700,-353.9992
42.8200,-100,-333.3300,-353.9890
42.8250,-100,-358.9700,-354.0416
42.8300,-100,-358.9700,-354.1345
42.8350,-100,-358.9700,-354.2303
42.8400,-100,-358.9700,-354.3240
42.8450,-100,-333.3300,-354.4423
42.8500,-100,-358.9700,-354.5938
42.8550,-100,-358.9700,-354.7360
42.8600,-100,-358.9700,-354.8059
42.8650,-100,-358.9700,-354.7672
42.8700,-100,-358.9700,-354.6263
42.8750,-100,-358.9700,-354.4321
42.8800,-100,-333.3300,-354.2616
42.8850,-100,-358.9700,-354.1728
42.8900,-100,-358.9700,-354.1738
42.8950,-100,-358.9700,-354.2562
42.9000,-100,-333.3300,-354.4269
42.9050,-100,-358.9700,-354.6757
42.9100,-100,-358.9700,-354.9407
42.9150,-100,-358.9700,-355.1386
42.9200,-100,-358.9700,-355.2111
42.9250,-100,-358.9700,-355.1387
42.9300,-100,-358.9700,-354.9409
42.9350,-100,-358.9700,-354.6760
42.9400,-100,-333.3300,-354.4273
42.9450,-100,-358.9700,-354.2566
42.9500,-100,-358.9700,-354.1744
42.9550,-100,-358.9700,-354.1735
42.9600,-100,-333.3300,-354.2625
42.9650,-100,-358.9700,-354.4330
42.9700,-100,-358.9700,-354.6272
42.9750,-100,-358.9700,-354.7681
42.9800,-100,-358.9700,-354.8066
42.9850,-100,-358.9700,-354.7364
42.9900,-100,-358.9700,-354.5935
42.9950,-100,-333.3300,-354.4409
43.0000,-100,-358.9700,-354.3213
43.0050,-100,-358.9700,-354.2257
43.0100,-100,-358.9700,-354.1277
43.0150,-100,-358.9700,-354.0321
43.0200,-100,-333.3300,-353.9765
43.0250,-100,-358.9700,-353.9836
43.0300,-100,-358.9700,-354.0290
43.0350,-100,-358.9700,-354.0740
43.0400,-100,-358.9700,-354.1134
43.0450,-100,-333.3300,-354.1752
43.0500,-100,-358.9700,-354.2716
43.0550,-100,-358.9700,-354.3663
43.0600,-100,-358.9700,-354.4056
43.0650,-100,-358.9700,-354.3663
43.0700,-100,-358.9700,-354.2716
43.0750,-100,-333.3300,-354.1751
43.0800,-100,-358.9700,-354.1133
43.0850,-100,-358.9700,-354.0739
43.0900,-100,-358.9700,-354.0289
43.0950,-100,-358.9700,-353.9835
43.1000,-100,-333.3300,-353.9764
43.1050,-100,-358.9700,-354.0320
43.1100,-100,-358.9700,-354.1276
43.1150,-100,-358.9700,-354.2257
43.1200,-100,-358.9700,-354.3212
43.1250,-100,-333.3300,-354.4409
43.1300,-100,-358.9700,-354.5935
43.1350,-100,-358.9700,-354.7365
43.1400,-100,-358.9700,-354.8069
43.1450,-100,-358.9700,-354.7686
43.1500,-100,-358.9700,-354.6280
43.1550,-100,-358.9700,-354.4340
43.1600,-100,-333.3300,-354.2638
43.1650,-100,-358.9700,-354.1751
43.1700,-100,-358.9700,-354.1763
43.1750,-100,-358.9700,-354.2587
43.1800,-100,-333.3300,-354.4294
43.1850,-100,-358.9700,-354.6779
43.1900,-100,-358.9700,-354.9423
43.1950,-100,-358.9700,-355.1391
43.2000,-100,-358.9700,-355.2099
43.2050,-100,-358.9700,-355.1351
43.2100,-100,-358.9700,-354.9339
43.2150,-100,-358.9700,-354.6647
43.2200,-100,-333.3300,-354.4107
43.2250,-100,-358.9700,-354.2339
43.2300,-100,-358.9700,-354.1448
43.2350,-100,-358.9700,-354.1370
43.2400,-100,-333.3300,-354.2198
43.2450,-100,-358.9700,-354.3860
43.2500,-100,-358.9700,-354.5794
43.2550,-100,-358.9700,-354.7249
43.2600,-100,-358.9700,-354.7760
43.2650,-100,-358.9700,-354.7293
43.2700,-100,-358.9700,-354.6240
43.2750,-100,-333.3300,-354.5262
43.2800,-100,-358.9700,-354.4813
43.2850,-100,-358.9700,-354.4822
43.2900,-100,-358.9700,-354.5025
43.2950,-100,-358.9700,-354.5444
43.3000,-100,-333.3300,-354.6390
43.3050,-100,-358.9700,-354.7973
43.3100,-100,-358.9700,-354.9766
43.3150,-100,-358.9700,-355.1117
43.3200,-100,-358.9700,-355.1616
43.3250,-100,-358.9700,-355.1245
43.3300,-100,-358.9700,-355.0376
43.3350,-100,-333.3300,-354.9606
43.3400,-100,-358.9700,-354.9286
43.3450,-100,-358.9700,-354.9197
43.3500,-100,-358.9700,-354.8882
43.3550,-100,-358.9700,-354.8133
43.3600,-100,-358.9700,-354.7151
43.3650,-100,-333.3300,-354.6400
43.3700,-100,-358.9700,-354.6122
43.3750,-100,-358.9700,-354.6027
43.3800,-100,-358.9700,-354.5617
43.3850,-100,-358.9700,-354.4673
43.3900,-100,-358.9700,-354.3424
43.3950,-100,-333.3300,-354.2392
43.4000,-100,-358.9700,-354.1916
43.4050,-100,-358.9700,-354.1844
43.4100,-100,-358.9700,-354.1856
43.4150,-100,-358.9700,-354.1952
43.4200,-100,-333.3300,-354.2453
43.4250,-100,-358.9700,-354.3512
43.4300,-100,-358.9700,-354.4788
43.4350,-100,-358.9700,-354.5759
43.4400,-100,-358.9700,-354.6193
43.4450,-100,-358.9700,-354.6304
43.4500,-100,-333.3300,-354.6587
43.4550,-100,-358.9700,-354.7323
43.4600,-100,-358.9700,-354.8261
43.4650,-100,-358.9700,-354.8927
43.4700,-100,-358.9700,-354.9108
43.4750,-100,-358.9700,-354.9000
43.4800,-100,-333.3300,-354.9049
43.4850,-100,-358.9700,-354.9467
43.4900,-100,-358.9700,-354.9902
43.4950,-100,-358.9700,-354.9763
43.5000,-100,-358.9700,-354.8704
43.5050,-100,-358.9700,-354.6781
43.5100,-100,-358.9700,-354.4469
43.5150,-100,-333.3300,-354.2516
43.5200,-100,-358.9700,-354.1478
43.5250,-100,-358.9700,-354.1413
43.5300,-100,-358.9700,-354.2215
43.5350,-100,-333.3300,-354.3937
43.5400,-100,-358.9700,-354.6460
43.5450,-100,-358.9700,-354.9154
43.5500,-100,-358.9700,-355.1178
43.5550,-100,-358.9700,-355.1942
43.5600,-100,-358.9700,-355.1248
43.5650,-100,-358.9700,-354.9288
43.5700,-100,-358.9700,-354.6645
43.5750,-100,-333.3300,-354.4151
43.5800,-100,-358.9700,-354.2428
43.5850,-100,-358.9700,-354.1582
43.5900,-100,-358.9700,-354.1546
43.5950,-100,-333.3300,-354.2412
43.6000,-100,-358.9700,-354.4105
43.6050,-100,-358.9700,-354.6056
43.6100,-100,-358.9700,-354.7508
43.6150,-100,-358.9700,-354.7983
43.6200,-100,-358.9700,-354.7433
43.6250,-100,-358.9700,-354.6237
43.6300,-100,-333.3300,-354.5040
43.6350,-100,-358.9700,-354.4277
43.6400,-100,-358.9700,-354.3867
43.6450,-100,-358.9700,-354.3536
43.6500,-100,-358.9700,-354.3311
43.6550,-100,-333.3300,-354.3521
43.6600,-100,-358.9700,-354.4316
43.6650,-100,-358.9700,-354.5338
43.6700,-100,-358.9700,-354.6041
43.6750,-100,-358.9700,-354.6167
43.6800,-100,-358.9700,-354.5896
43.6850,-100,-333.3300,-354.5692
43.6900,-100,-358.9700,-354.5810
43.6950,-100,-358.9700,-354.5983
43.7000,-100,-358.9700,-354.5735
43.7050,-100,-358.9700,-354.4876
43.7100,-100,-358.9700,-354.3659
43.7150,-100,-333.3300,-354.2628
43.7200,-100,-358.9700,-354.2146
43.7250,-100,-358.9700,-354.2078
43.7300,-100,-358.9700,-354.2121
43.7350,-100,-358.9700,-354.2289
43.7400,-100,-333.3300,-354.2915
43.7450,-100,-358.9700,-354.4158
43.7500,-100,-358.9700,-354.5680
43.7550,-100,-358.9700,-354.6955
43.7600,-100,-358.9700,-354.7737
43.7650,-100,-358.9700,-354.8216
43.7700,-100,-333.3300,-354.8843
43.7750,-100,-358.9700,-354.9840
43.7800,-100,-358.9700,-355.0872
43.7850,-100,-358.9700,-355.1360
43.7900,-100,-358.9700,-355.0956
43.7950,-100,-358.9700,-354.9703
43.8000,-100,-358.9700,-354.8038
43.8050,-100,-333.3300,-354.6642
43.8100,-100,-358.9700,-354.5968
43.8150,-100,-358.9700,-354.5931
43.8200,-100,-358.9700,-354.6238
43.8250,-100,-358.9700,-354.6874
43.8300,-100,-333.3300,-354.8098
43.8350,-100,-358.9700,-354.9953
43.8400,-100,-358.9700,-355.1927
43.8450,-100,-358.9700,-355.3266
43.8500,-100,-358.9700,-355.3435
43.8550,-100,-358.9700,-355.2275
43.8600,-100,-358.9700,-354.9994
43.8650,-100,-358.9700,-354.7186
43.8700,-100,-333.3300,-354.4685
43.8750,-100,-358.9700,-354.3105
43.8800,-100,-358.9700,-354.2541
43.8850,-100,-358.9700,-354.2910
43.8900,-100,-333.3300,-354.4272
43.8950,-100,-358.9700,-354.6509
43.9000,-100,-358.9700,-354.8991
43.9050,-100,-358.9700,-355.0872
43.9100,-100,-358.9700,-355.1561
43.9150,-100,-358.9700,-355.0862
43.9200,-100,-358.9700,-354.8970
43.9250,-100,-358.9700,-354.6476
43.9300,-100,-333.3300,-354.4225
43.9350,-100,-358.9700,-354.2849
43.9400,-100,-358.9700,-354.2465
43.9450,-100,-358.9700,-354.3013
43.9500,-100,-333.3300,-354.4581
43.9550,-100,-358.9700,-354.7075
43.9600,-100,-358.9700,-354.9884
43.9650,-100,-358.9700,-355.2179
43.9700,-100,-358.9700,-355.3375
43.9750,-100,-358.9700,-355.3267
43.9800,-100,-358.9700,-355.2023
43.9850,-100,-358.9700,-355.0185
43.9900,-100,-333.3300,-354.8514
43.9950,-100,-358.9700,-354.7523
44.0000,-100,-358.9700,-354.7169
44.0050,-100,-358.9700,-354.7186
44.0100,-100,-358.9700,-354.7571
44.0150,-100,-333.3300,-354.8586
44.0200,-100,-358.9700,-355.0271
44.0250,-100,-358.9700,-355.2106
44.0300,-100,-358.9700,-355.3324
44.0350,-100,-358.9700,-355.3376
44.0400,-100,-358.9700,-355.2088
44.0450,-100,-358.9700,-354.9656
44.0500,-100,-358.9700,-354.6659
44.0550,-100,-333.3300,-354.3925
44.0600,-100,-358.9700,-354.2063
44.0650,-100,-358.9700,-354.1176
44.0700,-100,-358.9700,-354.1194
44.0750,-100,-333.3300,-354.2207
44.0800,-100,-358.9700,-354.4145
44.0850,-100,-358.9700,-354.6444
44.0900,-100,-358.9700,-354.8350
44.0950,-100,-358.9700,-354.9386
44.1000,-100,-358.9700,-354.9495
44.1050,-100,-358.9700,-354.9031
44.1100,-100,-333.3300,-354.8593
44.1150,-100,-358.9700,-354.8546
44.1200,-100,-358.9700,-354.8697
44.1250,-100,-358.9700,-354.8622
44.1300,-100,-358.9700,-354.8151
44.1350,-100,-358.9700,-354.7527
44.1400,-100,-333.3300,-354.7251
44.1450,-100,-358.9700,-354.7603
44.1500,-100,-358.9700,-354.8318
44.1550,-100,-358.9700,-354.8909
44.1600,-100,-358.9700,-354.9144
44.1650,-100,-358.9700,-354.9204
44.1700,-100,-333.3300,-354.9516
44.1750,-100,-358.9700,-355.0270
44.1800,-100,-358.9700,-355.1090
44.1850,-100,-358.9700,-355.1351
44.1900,-100,-358.9700,-355.0660
44.1950,-100,-358.9700,-354.9011
44.2000,-100,-358.9700,-354.6799
44.2050,-100,-333.3300,-354.4669
44.2100,-100,-358.9700,-354.3052
44.2150,-100,-358.9700,-354.1861
44.2200,-100,-358.9700,-354.0834
44.2250,-100,-358.9700,-354.0026
44.2300,-100,-333.3300,-353.9822
44.2350,-100,-358.9700,-354.0459
44.2400,-100,-358.9700,-354.1704
44.2450,-100,-358.9700,-354.3171
44.2500,-100,-358.9700,-354.4796
44.2550,-100,-333.3300,-354.6819
44.2600,-100,-358.9700,-354.9287
44.2650,-100,-358.9700,-355.1707
44.2700,-100,-358.9700,-355.3349
44.2750,-100,-358.9700,-355.3708
44.2800,-100,-358.9700,-355.2650
44.2850,-100,-358.9700,-355.0411
44.2900,-100,-358.9700,-354.7607
44.2950,-100,-333.3300,-354.5090
44.3000,-100,-358.9700,-354.3487
44.3050,-100,-358.9700,-354.2906
44.3100,-100,-358.9700,-354.3266
44.3150,-100,-333.3300,-354.4632
44.3200,-100,-358.9700,-354.6885
44.3250,-100,-358.9700,-354.9389
44.3300,-100,-358.9700,-355.1290
44.3350,-100,-358.9700,-355.1984
44.3400,-100,-358.9700,-355.1257
44.3450,-100,-358.9700,-354.9285
44.3500,-100,-358.9700,-354.6635
44.3550,-100,-333.3300,-354.4122
44.3600,-100,-358.9700,-354.2350
44.3650,-100,-358.9700,-354.1410
44.3700,-100,-358.9700,-354.1221
44.3750,-100,-333.3300,-354.1861
