Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filt
14.9700,73,307.6900,299.4045
14.9800,73,294.8700,299.0382
14.9900,73,294.8700,299.0342
15.0000,73,307.6900,299.3189
15.0100,73,294.8700,298.7645
15.0200,73,294.8700,298.9563
15.0300,73,307.6900,300.5683
15.0400,73,294.8700,301.5192
15.0500,73,307.6900,300.5683
15.0600,73,294.8700,298.9564
15.0700,73,294.8700,298.7646
15.0800,73,307.6900,299.3189
15.0900,73,294.8700,299.0341
15.1000,73,294.8700,299.0379
15.1100,73,307.6900,299.4047
15.1200,73,294.8700,299.0122
15.1300,73,294.8700,299.0130
15.1400,73,307.6900,299.3999
15.1500,73,294.8700,299.0159
15.1600,73,294.8700,299.0158
15.1700,73,307.6900,299.3985
15.1800,73,294.8700,299.0088
15.1900,73,294.8700,299.0109
15.2000,73,307.6900,299.4239
15.2100,73,294.8700,299.0809
15.2200,73,294.8700,299.0171
15.2300,73,307.6900,299.0675
15.2400,73,294.8700,298.3768
15.2500,91,294.8700,299.5083
15.2600,91,307.6900,303.5903
15.2700,91,307.6900,307.1971
15.2800,91,307.6900,308.0573
15.2900,91,307.6900,307.6127
15.3000,91,307.6900,308.2989
15.3100,91,307.6900,310.8499
15.3200,91,320.5100,313.4191
15.3300,91,307.6900,314.2854
15.3400,91,320.5100,314.2771
15.3500,91,307.6900,315.1006
15.3600,91,320.5100,316.3949
15.3700,91,320.5100,316.2832
15.3800,91,307.6900,315.7193
15.3900,91,320.5100,317.2145
15.4000,91,320.5100,319.6318
15.4100,91,320.5100,320.5421
15.4200,91,320.5100,320.4117
15.4300,91,320.5100,321.4094
15.4400,91,320.5100,324.0799
15.4500,91,333.3300,325.7094
15.4600,91,320.5100,324.1264
15.4700,91,320.5100,321.3936
15.4800,91,320.5100,320.1436
15.4900,91,320.5100,320.1369
15.5000,91,320.5100,320.2442
15.5100,91,320.5100,320.4380
15.5200,91,320.5100,321.4670
15.5300,91,320.5100,322.8747
15.5400,91,333.3300,323.0016
15.5500,91,307.6900,322.5571
15.5600,91,333.3300,322.9405
15.5700,91,320.5100,322.5576
15.5800,91,320.5100,321.0569
15.5900,91,320.5100,321.2774
15.6000,91,320.5100,323.9443
15.6100,91,333.3300,325.6360
15.6200,91,320.5100,323.8314
15.6300,91,320.5100,320.9941
15.6400,91,320.5100,320.9822
15.6500,91,320.5100,323.8336
15.6600,91,333.3300,325.7421
15.6700,91,320.5100,324.1316
15.6800,91,320.5100,321.0803
15.6900,91,320.5100,319.7255
15.7000,91,320.5100,321.0522
15.7100,91,320.5100,324.1060
15.7200,91,333.3300,325.8245
15.7300,91,320.5100,324.1103
15.7400,91,320.5100,321.0823
15.7500,91,320.5100,319.7718
15.7600,91,320.5100,321.0140
15.7700,91,320.5100,323.7677
15.7800,91,333.3300,325.3929
15.7900,91,320.5100,325.0334
15.8000,91,320.5100,325.0300
15.8100,91,333.3300,325.2998
15.8200,91,320.5100,323.4923
15.8300,91,320.5100,320.9403
15.8400,91,320.5100,321.0511
15.8500,91,320.5100,323.8832
15.8600,91,333.3300,325.6580
15.8700,91,320.5100,323.8535
15.8800,91,320.5100,321.0005
15.8900,91,320.5100,320.9748
15.9000,91,320.5100,323.8070
15.9100,91,333.3300,325.7182
15.9200,91,320.5100,324.2147
15.9300,91,320.5100,321.3585
15.9400,91,320.5100,319.8276
15.9500,91,320.5100,319.8246
15.9600,91,320.5100,321.2677
15.9700,91,320.5100,323.9440
15.9800,91,333.3300,325.6421
15.9900,91,320.5100,325.0579
16.0000,91,320.5100,323.7341
16.0100,91,333.3300,322.6142
16.0200,91,307.6900,322.2197
16.0300,91,333.3300,322.8518
16.0400,91,320.5100,322.6481
16.0500,91,320.5100,321.4194
16.0600,91,320.5100,321.6896
16.0700,91,320.5100,322.9922
16.0800,91,333.3300,321.7419
16.0900,91,307.6900,318.5303
16.1000,91,320.5100,318.6604
16.1100,91,320.5100,322.9247
16.1200,91,333.3300,325.7697
16.1300,91,320.5100,324.0782
16.1400,91,320.5100,321.0648
16.1500,91,320.5100,320.9824
16.1600,91,320.5100,323.8335
16.1700,91,333.3300,325.6531
16.1800,91,320.5100,323.8614
16.1900,91,320.5100,321.0042
16.2000,91,320.5100,320.9744
16.2100,91,320.5100,323.8062
16.2200,91,333.3300,325.7195
16.2300,91,320.5100,324.2177
16.2400,91,320.5100,321.3560
16.2500,91,320.5100,319.8079
16.2600,91,320.5100,319.8007
16.2700,91,320.5100,321.3234
16.2800,91,320.5100,324.1710
16.2900,91,333.3300,325.7864
16.3000,91,320.5100,324.1710
16.3100,91,320.5100,321.3234
16.3200,91,320.5100,319.8007
16.3300,91,320.5100,319.8079
16.3400,91,320.5100,321.3560
16.3500,91,320.5100,324.2177
16.3600,91,333.3300,325.7197
16.3700,91,320.5100,323.8065
16.3800,91,320.5100,320.9742
16.3900,91,320.5100,321.0021
16.4000,91,320.5100,323.8585
16.4100,91,333.3300,325.6585
16.4200,91,320.5100,323.8585
16.4300,91,320.5100,321.0020
16.4400,91,320.5100,320.9743
16.4500,91,320.5100,323.8070
16.4600,91,333.3300,325.7200
16.4700,91,320.5100,324.2157
16.4800,91,320.5100,321.3506
16.4900,91,320.5100,319.8076
16.5000,91,320.5100,319.8276
16.5100,91,320.5100,321.3755
16.5200,91,320.5100,324.1320
16.5300,91,333.3300,325.4468
16.5400,91,320.5100,323.7291
16.5500,91,320.5100,322.2239
16.5600,91,320.5100,323.7569
16.5700,91,333.3300,325.4684
16.5800,91,320.5100,324.0414
16.5900,91,320.5100,321.1041
16.6000,91,320.5100,319.7798
16.6100,91,320.5100,321.1017
16.6200,91,320.5100,324.0359
16.6300,91,333.3300,325.4684
16.6400,91,320.5100,323.7842
16.6500,91,320.5100,322.2759
16.6600,91,320.5100,323.6880
16.6700,91,333.3300,325.1041
16.6800,91,320.5100,323.6950
16.6900,91,320.5100,322.3009
16.7000,91,320.5100,323.8057
16.7100,91,333.3300,325.3824
16.7200,91,320.5100,323.7625
16.7300,91,320.5100,321.0241
16.7400,91,320.5100,321.0296
16.7500,91,320.5100,323.8589
16.7600,91,333.3300,325.6510
16.7700,91,320.5100,323.8513
16.7800,91,320.5100,321.0044
16.7900,91,320.5100,321.0049
16.8000,91,320.5100,323.8536
16.8100,91,333.3300,325.6540
16.8200,91,320.5100,323.8540
16.8300,91,320.5100,321.0047
16.8400,91,320.5100,321.0023
16.8500,91,320.5100,323.8483
16.8600,91,333.3300,325.6559
16.8700,91,320.5100,323.8838
16.8800,91,320.5100,321.0514
16.8900,91,320.5100,320.9383
16.9000,91,320.5100,323.4893
16.9100,91,333.3300,325.3051
16.9200,91,320.5100,325.0551
16.9300,91,320.5100,325.0532
16.9400,91,333.3300,325.3019
16.9500,91,320.5100,323.4946
16.9600,91,320.5100,320.9633
16.9700,91,320.5100,321.0710
16.9800,91,320.5100,323.7928
16.9900,91,333.3300,325.3845
17.0000,91,320.5100,323.8008
17.0100,91,320.5100,322.2984
17.0200,91,320.5100,323.6932
17.0300,91,333.3300,325.1021
17.0400,91,320.5100,323.6932
17.0500,91,320.5100,322.2984
17.0600,91,320.5100,323.8008
17.0700,91,333.3300,325.3845
17.0800,91,320.5100,323.7928
17.0900,91,320.5100,321.0709
17.1000,91,320.5100,320.9633
17.1100,91,320.5100,323.4947
17.1200,91,333.3300,325.3022
17.1300,91,320.5100,325.0530
17.1400,91,320.5100,325.0530
17.1500,91,333.3300,325.3022
17.1600,91,320.5100,323.4947
17.1700,91,320.5100,320.9633
17.1800,91,320.5100,321.0711
17.1900,91,320.5100,323.7933
17.2000,91,333.3300,325.3847
17.2100,91,320.5100,323.7985
17.2200,91,320.5100,322.2933
17.2300,91,320.5100,323.6951
17.2400,91,333.3300,325.1318
17.2500,91,320.5100,323.7399
17.2600,91,320.5100,322.2346
17.2700,91,320.5100,323.4422
17.2800,91,333.3300,325.0336
17.2900,91,320.5100,324.9621
17.3000,91,320.5100,325.0697
17.3100,91,333.3300,325.3318
17.3200,91,320.5100,323.5248
17.3300,91,320.5100,320.9822
17.3400,91,320.5100,320.9832
17.3500,91,320.5100,323.5197
17.3600,91,333.3300,325.3073
17.3700,91,320.5100,325.0480
17.3800,91,320.5100,325.0480
17.3900,91,333.3300,325.3073
17.4000,91,320.5100,323.5197
17.4100,91,320.5100,320.9832
17.4200,91,320.5100,320.9822
17.4300,91,320.5100,323.5248
17.4400,91,333.3300,325.3318
17.4500,91,320.5100,325.0698
17.4600,91,320.5100,324.9626
17.4700,91,333.3300,325.0337
17.4800,91,320.5100,323.4399
17.4900,91,320.5100,322.2296
17.5000,91,320.5100,323.7421
17.5100,91,333.3300,325.1614
17.5200,91,320.5100,323.7396
17.5300,91,320.5100,322.2264
17.5400,91,320.5100,323.4448
17.5500,91,333.3300,325.0586
17.5600,91,320.5100,324.9845
17.5700,91,320.5100,324.9845
17.5800,91,333.3300,325.0586
17.5900,91,320.5100,323.4449
17.6000,91,320.5100,322.2269
17.6100,91,320.5100,323.7398
17.6200,91,333.3300,325.1591
17.6300,91,320.5100,323.7370
17.6400,91,320.5100,322.2315
17.6500,91,320.5100,323.4695
17.6600,91,333.3300,325.0800
17.6700,91,320.5100,324.8984
17.6800,91,320.5100,324.7126
17.6900,91,333.3300,324.9855
17.7000,91,320.5100,324.6958
17.7100,91,320.5100,324.9605
17.7200,91,333.3300,325.3044
17.7300,91,320.5100,323.5649
17.7400,91,320.5100,321.2572
17.7500,77,320.5100,321.4103
17.7600,77,320.5100,322.9515
17.7700,77,333.3300,322.0427
17.7800,77,307.6900,318.9856
17.7900,77,320.5100,318.0703
17.8000,77,320.5100,319.5809
17.8100,77,320.5100,319.6977
17.8200,77,320.5100,317.4766
17.8300,77,307.6900,316.0880
17.8400,77,320.5100,316.6524
17.8500,77,320.5100,315.5414
17.8600,77,307.6900,311.5290
17.8700,77,307.6900,309.0089
17.8800,77,307.6900,310.3567
17.8900,77,320.5100,312.1933
17.9000,77,307.6900,312.1646
17.9100,77,307.6900,312.2290
17.9200,77,320.5100,312.5498
17.9300,77,307.6900,310.9856
17.9400,77,307.6900,308.4991
17.9500,77,307.6900,307.3452
17.9600,77,307.6900,307.4281
17.9700,77,307.6900,307.6983
17.9800,77,307.6900,307.6929
17.9900,77,307.6900,307.4006
18.0000,77,307.6900,307.3002
18.0100,77,307.6900,308.5448
18.0200,77,307.6900,311.3021
18.0300,77,320.5100,312.9159
18.0400,77,307.6900,311.3042
18.0500,77,307.6900,308.5493
18.0600,77,307.6900,307.2998
18.0700,77,307.6900,307.3776
18.0800,77,307.6900,307.6509
18.0900,77,307.6900,307.7367
18.1000,77,307.6900,307.7149
18.1100,77,307.6900,307.6902
18.1200,77,307.6900,307.6856
18.1300,77,307.6900,307.6885
18.1400,77,307.6900,307.6885
18.1500,77,307.6900,307.6856
18.1600,77,307.6900,307.6902
18.1700,77,307.6900,307.7149
18.1800,77,307.6900,307.7367
18.1900,77,307.6900,307.6509
18.2000,77,307.6900,307.3776
18.2100,77,307.6900,307.2999
18.2200,77,307.6900,308.5492
18.2300,77,307.6900,311.3038
18.2400,77,320.5100,312.9157
18.2500,77,307.6900,311.3038
18.2600,77,307.6900,308.5492
18.2700,77,307.6900,307.2999
18.2800,77,307.6900,307.3776
18.2900,77,307.6900,307.6510
18.3000,77,307.6900,307.7367
18.3100,77,307.6900,307.7149
18.3200,77,307.6900,307.6901
18.3300,77,307.6900,307.6851
18.3400,77,307.6900,307.6882
18.3500,77,307.6900,307.6903
18.3600,77,307.6900,307.6905
18.3700,77,307.6900,307.6901
18.3800,77,307.6900,307.6900
18.3900,77,307.6900,307.6900
18.4000,77,307.6900,307.6900
18.4100,77,307.6900,307.6900
18.4200,77,307.6900,307.6900
18.4300,77,307.6900,307.6900
18.4400,77,307.6900,307.6900
18.4500,77,307.6900,307.6900
18.4600,77,307.6900,307.6900
18.4700,77,307.6900,307.6900
18.4800,77,307.6900,307.6900
18.4900,77,307.6900,307.6900
18.5000,77,307.6900,307.6900
18.5100,77,307.6900,307.6900
18.5200,77,307.6900,307.6900
18.5300,77,307.6900,307.6900
18.5400,77,307.6900,307.6900
18.5500,77,307.6900,307.6900
18.5600,77,307.6900,307.6900
18.5700,77,307.6900,307.6900
18.5800,77,307.6900,307.6900
18.5900,77,307.6900,307.6900
18.6000,77,307.6900,307.6900
18.6100,77,307.6900,307.6900
18.6200,77,307.6900,307.6900
18.6300,77,307.6900,307.6900
18.6400,77,307.6900,307.6900
18.6500,77,307.6900,307.6900
18.6600,77,307.6900,307.6900
18.6700,77,307.6900,307.6900
18.6800,77,307.6900,307.6900
18.6900,77,307.6900,307.6901
18.7000,77,307.6900,307.6905
18.7100,77,307.6900,307.6903
18.7200,77,307.6900,307.6882
18.7300,77,307.6900,307.6851
18.7400,77,307.6900,307.6901
18.7500,77,307.6900,307.7149
18.7600,77,307.6900,307.7367
18.7700,77,307.6900,307.6510
18.7800,77,307.6900,307.3776
18.7900,77,307.6900,307.2999
18.8000,77,307.6900,308.5492
18.8100,77,307.6900,311.3038
18.8200,77,320.5100,312.9157
18.8300,77,307.6900,311.3038
18.8400,77,307.6900,308.5492
18.8500,77,307.6900,307.2999
18.8600,77,307.6900,307.3776
18.8700,77,307.6900,307.6510
18.8800,77,307.6900,307.7367
18.8900,77,307.6900,307.7149
18.9000,77,307.6900,307.6901
18.9100,77,307.6900,307.6851
18.9200,77,307.6900,307.6881
18.9300,77,307.6900,307.6904
18.9400,77,307.6900,307.6909
18.9500,77,307.6900,307.6904
18.9600,77,307.6900,307.6882
18.9700,77,307.6900,307.6850
18.9800,77,307.6900,307.6896
18.9900,77,307.6900,307.7146
19.0000,77,307.6900,307.7387
19.0100,77,307.6900,307.6563
19.0200,77,307.6900,307.3778
19.0300,77,307.6900,307.2731
19.0400,77,307.6900,308.4976
19.0500,77,307.6900,311.3429
19.0600,77,320.5100,313.2530
19.0700,77,307.6900,311.7407
19.0800,77,307.6900,307.6510
19.0900,77,307.6900,303.3737
19.1000,77,294.8700,301.7618
19.1100,77,307.6900,304.8964
19.1200,77,307.6900,310.4913
19.1300,77,320.5100,313.3307
19.1400,77,307.6900,311.6162
19.1500,77,307.6900,308.5834
19.1600,77,307.6900,307.2513
19.1700,77,307.6900,307.3530
19.1800,77,307.6900,307.6514
19.1900,77,307.6900,307.7417
19.2000,77,307.6900,307.7167
19.2100,77,307.6900,307.6897
19.2200,77,307.6900,307.6847
19.2300,77,307.6900,307.6881
19.2400,77,307.6900,307.6903
19.2500,77,307.6900,307.6905
19.2600,77,307.6900,307.6901
19.2700,77,307.6900,307.6899
19.2800,77,307.6900,307.6901
19.2900,77,307.6900,307.6905
19.3000,77,307.6900,307.6903
19.3100,77,307.6900,307.6882
19.3200,77,307.6900,307.6851
19.3300,77,307.6900,307.6901
19.3400,77,307.6900,307.7149
19.3500,77,307.6900,307.7367
19.3600,77,307.6900,307.6510
19.3700,77,307.6900,307.3776
19.3800,77,307.6900,307.2999
19.3900,77,307.6900,308.5492
19.4000,77,307.6900,311.3038
19.4100,77,320.5100,312.9157
19.4200,77,307.6900,311.3038
19.4300,77,307.6900,308.5492
19.4400,77,307.6900,307.2999
19.4500,77,307.6900,307.3776
19.4600,77,307.6900,307.6510
19.4700,77,307.6900,307.7367
19.4800,77,307.6900,307.7149
19.4900,77,307.6900,307.6900
19.5000,77,307.6900,307.6853
19.5100,77,307.6900,307.6887
19.5200,77,307.6900,307.6906
19.5300,77,307.6900,307.6887
19.5400,77,307.6900,307.6853
19.5500,77,307.6900,307.6900
19.5600,77,307.6900,307.7149
19.5700,77,307.6900,307.7367
19.5800,77,307.6900,307.6510
19.5900,77,307.6900,307.3776
19.6000,77,307.6900,307.2999
19.6100,77,307.6900,308.5492
19.6200,77,307.6900,311.3038
19.6300,77,320.5100,312.9157
19.6400,77,307.6900,311.3038
19.6500,77,307.6900,308.5492
19.6600,77,307.6900,307.2999
19.6700,77,307.6900,307.3776
19.6800,77,307.6900,307.6510
19.6900,77,307.6900,307.7367
19.7000,77,307.6900,307.7149
19.7100,77,307.6900,307.6901
19.7200,77,307.6900,307.6851
19.7300,77,307.6900,307.6882
19.7400,77,307.6900,307.6903
19.7500,77,307.6900,307.6905
19.7600,77,307.6900,307.6901
19.7700,77,307.6900,307.6900
19.7800,77,307.6900,307.6900
19.7900,77,307.6900,307.6900
19.8000,77,307.6900,307.6900
19.8100,77,307.6900,307.6900
19.8200,77,307.6900,307.6900
19.8300,77,307.6900,307.6900
19.8400,77,307.6900,307.6900
19.8500,77,307.6900,307.6900
19.8600,77,307.6900,307.6900
19.8700,77,307.6900,307.6901
19.8800,77,307.6900,307.6905
19.8900,77,307.6900,307.6903
19.9000,77,307.6900,307.6882
19.9100,77,307.6900,307.6851
19.9200,77,307.6900,307.6901
19.9300,77,307.6900,307.7149
19.9400,77,307.6900,307.7367
19.9500,77,307.6900,307.6510
19.9600,77,307.6900,307.3776
19.9700,77,307.6900,307.2999
19.9800,77,307.6900,308.5492
19.9900,77,307.6900,311.3038
20.0000,77,320.5100,312.9157
20.0100,77,307.6900,311.3037
20.0200,77,307.6900,308.5491
20.0300,77,307.6900,307.3000
20.0400,77,307.6900,307.3780
20.0500,77,307.6900,307.6512
20.0600,77,307.6900,307.7349
20.0700,77,307.6900,307.7101
20.0800,77,307.6900,307.6901
20.0900,77,307.6900,307.7101
20.1000,77,307.6900,307.7349
20.1100,77,307.6900,307.6512
20.1200,77,307.6900,307.3781
20.1300,77,307.6900,307.3000
20.1400,77,307.6900,308.5493
20.1500,77,307.6900,311.3036
20.1600,77,320.5100,312.9148
20.1700,77,307.6900,311.3027
20.1800,77,307.6900,308.5515
20.1900,77,307.6900,307.3095
20.2000,77,307.6900,307.3841
20.2100,77,307.6900,307.6137
20.2200,77,307.6900,307.6334
20.2300,77,307.6900,307.7101
20.2400,77,307.6900,308.2087
20.2500,0,307.6900,308.6885
20.2600,0,307.6900,306.9332
20.2700,0,307.6900,301.1414
20.2800,0,282.0500,293.6002
20.2900,0,294.8700,287.3362
20.3000,0,282.0500,281.9892
20.3100,0,269.2300,276.7251
20.3200,0,282.0500,270.7771
20.3300,0,256.4100,263.5812
20.3400,0,256.4100,256.9421
20.3500,0,256.4100,251.8332
20.3600,0,243.5900,247.4988
20.3700,0,243.5900,243.8222
20.3800,0,243.5900,239.8795
20.3900,0,230.7700,234.4013
20.4000,0,230.7700,227.7638
20.4100,0,217.9500,220.8777
20.4200,0,217.9500,214.3942
20.4300,0,205.1300,209.2294
20.4400,0,205.1300,205.2234
20.4500,0,205.1300,199.8714
20.4600,0,192.3100,192.6893
20.4700,0,179.4900,187.9567
20.4800,0,192.3100,187.1538
20.4900,0,179.4900,183.3266
20.5000,-68,166.6700,164.8343
20.5100,-68,141.0300,123.8444
20.5200,-68,51.2800,67.4131
20.5300,-68,12.8200,13.9960
20.5400,-68,-25.6400,-26.3660
20.5500,-68,-51.2800,-56.5209
20.5600,-68,-89.7400,-80.6118
20.5700,-68,-89.7400,-100.6670
20.5800,-68,-128.2100,-118.4682
20.5900,-68,-128.2100,-135.1626
20.6000,-68,-153.8500,-151.4645
20.6100,-68,-166.6700,-166.8783
20.6200,-68,-179.4900,-179.5992
20.6300,-68,-192.3100,-188.9971
20.6400,-68,-192.3100,-197.0605
20.6500,-68,-205.1300,-205.6870
20.6600,-68,-217.9500,-213.1975
20.6700,-68,-217.9500,-217.9166
20.6800,-68,-217.9500,-222.8435
20.6900,-68,-230.7700,-230.7313
20.7000,-68,-243.5900,-238.8717
20.7100,-68,-243.5900,-244.2508
20.7200,-68,-243.5900,-248.3578
20.7300,-68,-256.4100,-252.5957
20.7400,-68,-256.4100,-255.4838
20.7500,-68,-256.4100,-257.2255
20.7600,-68,-256.4100,-260.4584
20.7700,-68,-269.2300,-265.1708
20.7800,-68,-269.2300,-268.6248
20.7900,-68,-269.2300,-270.4610
20.8000,-68,-269.2300,-272.4568
20.8100,-68,-282.0500,-274.6132
20.8200,-68,-269.2300,-276.5748
20.8300,-68,-282.0500,-279.1127
20.8400,-68,-282.0500,-281.5274
20.8500,-68,-282.0500,-282.4011
20.8600,-68,-282.0500,-282.0309
20.8700,-68,-282.0500,-281.6586
20.8800,-68,-282.0500,-282.5960
20.8900,-68,-282.0500,-285.2364
20.9000,-68,-294.8700,-287.8942
20.9100,-68,-282.0500,-288.9182
20.9200,-68,-294.8700,-288.6848
20.9300,-68,-282.0500,-288.1645
20.9400,-68,-294.8700,-288.0445
20.9500,-68,-282.0500,-289.3441
20.9600,-68,-294.8700,-292.0565
20.9700,-68,-294.8700,-293.4232
20.9800,-68,-294.8700,-291.6664
20.9900,-68,-282.0500,-289.9110
21.0000,-68,-294.8700,-291.2744
21.0100,-68,-294.8700,-293.9653
21.0200,-68,-294.8700,-295.2397
21.0300,-68,-294.8700,-295.1839
21.0400,-68,-294.8700,-294.9140
21.0500,-68,-294.8700,-294.8249
21.0600,-68,-294.8700,-294.8429
21.0700,-68,-294.8700,-294.8647
21.0800,-68,-294.8700,-294.8748
21.0900,-68,-294.8700,-294.8967
21.1000,-68,-294.8700,-294.9166
21.1100,-68,-294.8700,-294.8310
21.1200,-68,-294.8700,-294.5578
21.1300,-68,-294.8700,-294.4781
21.1400,-68,-294.8700,-295.7243
21.1500,-68,-294.8700,-298.4839
21.1600,-68,-307.6900,-300.1210
21.1700,-68,-294.8700,-298.5308
21.1800,-68,-294.8700,-295.6883
21.1900,-68,-294.8700,-294.1625
21.2000,-68,-294.8700,-294.1676
21.2100,-68,-294.8700,-295.7155
21.2200,-68,-294.8700,-298.5775
21.2300,-68,-307.6900,-300.0797
21.2400,-68,-294.8700,-298.1665
21.2500,-68,-294.8700,-295.3343
21.2600,-68,-294.8700,-295.3626
21.2700,-68,-294.8700,-298.2187
21.2800,-68,-307.6900,-300.0162
21.2900,-68,-294.8700,-298.2133
21.3000,-68,-294.8700,-295.3641
21.3100,-68,-294.8700,-295.3644
21.3200,-68,-294.8700,-298.2135
21.3300,-68,-307.6900,-300.0139
21.3400,-68,-294.8700,-298.2137
21.3500,-68,-294.8700,-295.3649
21.3600,-68,-294.8700,-295.3644
21.3700,-68,-294.8700,-298.2113
21.3800,-68,-307.6900,-300.0110
21.3900,-68,-294.8700,-298.2189
21.4000,-68,-294.8700,-295.3896
21.4100,-68,-294.8700,-295.3841
21.4200,-68,-294.8700,-298.1225
21.4300,-68,-307.6900,-299.7425
21.4400,-68,-294.8700,-298.1660
21.4500,-68,-294.8700,-296.6607
21.4600,-68,-294.8700,-298.0529
21.4700,-68,-307.6900,-299.4612
21.4800,-68,-294.8700,-298.0532
21.4900,-68,-294.8700,-296.6606
21.5000,-68,-294.8700,-298.1639
21.5100,-68,-307.6900,-299.7395
21.5200,-68,-294.8700,-298.1274
21.5300,-68,-294.8700,-295.4090
21.5400,-68,-294.8700,-295.4114
21.5500,-68,-294.8700,-298.1331
21.5600,-68,-307.6900,-299.7378
21.5700,-68,-294.8700,-298.1341
21.5800,-68,-294.8700,-296.6138
21.5900,-68,-294.8700,-298.1172
21.6000,-68,-307.6900,-299.8204
21.6100,-68,-294.8700,-298.4040
21.6200,-68,-294.8700,-295.4891
21.6300,-68,-294.8700,-294.1621
21.6400,-68,-294.8700,-295.3760
21.6500,-68,-294.8700,-298.1225
21.6600,-68,-307.6900,-299.7506
21.6700,-68,-294.8700,-299.3935
21.6800,-68,-294.8700,-299.3905
21.6900,-68,-307.6900,-299.6599
21.7000,-68,-294.8700,-297.8522
21.7100,-68,-294.8700,-295.3002
21.7200,-68,-294.8700,-295.4111
21.7300,-68,-294.8700,-298.2433
21.7400,-68,-307.6900,-300.0180
21.7500,-68,-294.8700,-298.2135
21.7600,-68,-294.8700,-295.3603
21.7700,-68,-294.8700,-295.3345
21.7800,-68,-294.8700,-298.1670
21.7900,-68,-307.6900,-300.0798
21.8000,-68,-294.8700,-298.5776
21.8100,-68,-294.8700,-295.7159
21.8200,-68,-294.8700,-294.1679
21.8300,-68,-294.8700,-294.1607
21.8400,-68,-294.8700,-295.6834
21.8500,-68,-294.8700,-298.5308
21.8600,-68,-307.6900,-300.1459
21.8700,-68,-294.8700,-298.5308
21.8800,-68,-294.8700,-295.6857
21.8900,-68,-294.8700,-294.1659
21.9000,-68,-294.8700,-294.1659
21.9100,-68,-294.8700,-295.6857
21.9200,-68,-294.8700,-298.5306
21.9300,-68,-307.6900,-300.1454
21.9400,-68,-294.8700,-298.5306
21.9500,-68,-294.8700,-295.6857
21.9600,-68,-294.8700,-294.1659
21.9700,-68,-294.8700,-294.1659
21.9800,-68,-294.8700,-295.6857
21.9900,-68,-294.8700,-298.5306
22.0000,-68,-307.6900,-300.1454
22.0100,-68,-294.8700,-298.5306
22.0200,-68,-294.8700,-295.6857
22.0300,-68,-294.8700,-294.1659
22.0400,-68,-294.8700,-294.1659
22.0500,-68,-294.8700,-295.6857
22.0600,-68,-294.8700,-298.5308
22.0700,-68,-307.6900,-300.1459
22.0800,-68,-294.8700,-298.5308
22.0900,-68,-294.8700,-295.6835
22.1000,-68,-294.8700,-294.1607
22.1100,-68,-294.8700,-294.1677
22.1200,-68,-294.8700,-295.7156
22.1300,-68,-294.8700,-298.5778
22.1400,-68,-307.6900,-300.0818
22.1500,-68,-294.8700,-298.1696
22.1600,-68,-294.8700,-295.3293
22.1700,-68,-294.8700,-295.3372
22.1800,-68,-294.8700,-298.1967
22.1900,-68,-307.6900,-300.1043
22.2000,-68,-294.8700,-298.4919
22.2100,-68,-294.8700,-295.4398
22.2200,-68,-294.8700,-294.0848
22.2300,-68,-294.8700,-295.4121
22.2400,-68,-294.8700,-298.4683
22.2500,-68,-307.6900,-300.1897
22.2600,-68,-294.8700,-298.4683
22.2700,-68,-294.8700,-295.4120
22.2800,-68,-294.8700,-294.0848
22.2900,-68,-294.8700,-295.4400
22.3000,-68,-294.8700,-298.4922
22.3100,-68,-307.6900,-300.1041
22.3200,-68,-294.8700,-298.1946
22.3300,-68,-294.8700,-295.3341
22.3400,-68,-294.8700,-295.3341
22.3500,-68,-294.8700,-298.1946
22.3600,-68,-307.6900,-300.1041
22.3700,-68,-294.8700,-298.4922
22.3800,-68,-294.8700,-295.4401
22.3900,-68,-294.8700,-294.0853
22.4000,-68,-294.8700,-295.4122
22.4100,-68,-294.8700,-298.4660
22.4200,-68,-307.6900,-300.1845
22.4300,-68,-294.8700,-298.4703
22.4400,-68,-294.8700,-295.4423
22.4500,-68,-294.8700,-294.1318
22.4600,-68,-294.8700,-295.3740
22.4700,-68,-294.8700,-298.1277
22.4800,-68,-307.6900,-299.7529
22.4900,-68,-294.8700,-299.3934
22.5000,-68,-294.8700,-299.3899
22.5100,-68,-307.6900,-299.6597
22.5200,-68,-294.8700,-297.8524
22.5300,-68,-294.8700,-295.3007
22.5400,-68,-294.8700,-295.4114
22.5500,-68,-294.8700,-298.2415
22.5600,-68,-307.6900,-300.0132
22.5700,-68,-294.8700,-298.2135
22.5800,-68,-294.8700,-295.3852
22.5900,-68,-294.8700,-295.3814
22.6000,-68,-294.8700,-298.1284
22.6100,-68,-307.6900,-299.7677
22.6200,-68,-294.8700,-298.1855
22.6300,-68,-294.8700,-296.5697
22.6400,-68,-294.8700,-297.7815
22.6500,-68,-307.6900,-299.4136
22.6600,-68,-294.8700,-299.3491
22.6700,-68,-294.8700,-299.3491
22.6800,-68,-307.6900,-299.4136
22.6900,-68,-294.8700,-297.7814
22.7000,-68,-294.8700,-296.5694
22.7100,-68,-294.8700,-298.1857
22.7200,-68,-307.6900,-299.7696
22.7300,-68,-294.8700,-298.1311
22.7400,-68,-294.8700,-295.3766
22.7500,-68,-294.8700,-295.3624
22.7600,-68,-294.8700,-298.1947
22.7700,-68,-307.6900,-300.0942
